Taxonomy,WS1L1,WS1L2,WS1L3,WS1L4,WS2L1,WS2L2,WS2L3,WS2L4,WS3L1,WS3L2,WS3L3,WS3L4,BS1L1,BS1L2,BS1L3,BS1L4,BS2L1,BS2L3,BS2L4,BS3L1,BS3L2,BS3L3,BS3L4,BS2L2,Tax_detail
MM2,0.001207263,0.000893375,0.001400425,7.24E-05,0,0,0,0,0,0,0,0,0.000193162,0.000289743,0.000579486,0.000313888,7.24E-05,0,0,0,0,4.83E-05,0,9.66E-05,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__MM2;
Gallionella,0,0,0,0,0,0,0,0,0,0,0,0,0.000169017,0,0,0.00137628,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__Gallionella;
Sinomonas,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,4.83E-05,0.000217307,0,0,0.000531196,0.000193162,0.000748503,0.000120726,0.000217307,4.83E-05,0.00137628,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Sinomonas;
Paeniclostridium,0.000893375,0.000362179,0.00045876,0.000169017,0,0,9.66E-05,0,0,0,0,0,0.00137628,0,0.000531196,0.001014101,0.000120726,7.24E-05,0.000386324,4.83E-05,0,0,0,0.000120726,k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Paeniclostridium;
Pedosphaera,0,0,0,0,0,0,0,0,0,0.000241453,0.000289743,0.001352134,0,0.000144872,0.000120726,0,0,4.83E-05,0,9.66E-05,0.000120726,0.000941665,0.000169017,2.41E-05,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__Pedosphaera;
unidentified_Microtrichales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120726,0.001327989,9.66E-05,0,0,0,7.24E-05,k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__unidentified_Microtrichales;g__unidentified_Microtrichales;
Aureimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001303844,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Aureimonas;
Iamia,0.000169017,0,2.41E-05,0,0,0,0,0,7.24E-05,2.41E-05,7.24E-05,0,0.000989956,9.66E-05,0.001207263,0.000362179,0.000289743,0.001303844,0.000748503,0.00045876,0.000941665,0.000627777,0.000265598,0.000217307,k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Iamiaceae;g__Iamia;
Aetokthonos_AEL04,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0.00045876,0.000265598,0.000144872,0.000796794,9.66E-05,0.001038246,0.001303844,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Aetokthonos_AEL04;
Hypnocyclicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000169017,0.001303844,0.000531196,0.000700212,0.000410469,0,0,0,0,4.83E-05,k__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Hypnocyclicus;
Shewanella,0.000193162,0.000120726,0,0,0,0,0,0,0,0,0,0,7.24E-05,0.000651922,0,0.001303844,2.41E-05,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;
MD3-55,0,0,4.83E-05,2.41E-05,7.24E-05,0.001279699,0.000651922,0.000120726,7.24E-05,0,4.83E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Fokiniaceae;g__MD3-55;
Methyloparacoccus,0.000193162,0.000362179,0.001279699,2.41E-05,0,0,0,0,0,0,0,0,0.000434615,0.000120726,0.000869229,0.000338034,4.83E-05,2.41E-05,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methyloparacoccus;
Sva0081_sediment_group,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,0.000482905,4.83E-05,7.24E-05,0.001279699,9.66E-05,0,0.000265598,0.000169017,2.41E-05,0,4.83E-05,0,k__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Sva0081_sediment_group;
Piscinibacter,0,0,0,0,0,0,0,0,0,0,0,0.000169017,0.000482905,0.000748503,0.000410469,0.000820939,0.000700212,0.000555341,0.000700212,0,0,9.66E-05,7.24E-05,0.001279699,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Piscinibacter;
Candidatus_Alysiosphaera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0.000241453,0.000338034,0.001255553,0.000869229,0.000217307,0.000169017,0.000217307,0.000241453,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Tistrellales;f__Geminicoccaceae;g__Candidatus_Alysiosphaera;
Acidibacter,4.83E-05,0.000120726,4.83E-05,0,0,0,0,0,0.000820939,0,0,2.41E-05,0.000265598,4.83E-05,0.000724358,0.000313888,0.001110682,0.001086537,0.000555341,0.000120726,0.000217307,0.000144872,9.66E-05,0.001231408,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__unidentified_Gammaproteobacteria;f__unidentified_Gammaproteobacteria;g__Acidibacter;
Blastococcus,0,0,0,0,0,0,0,0,0,0,0,0,0.000603631,0,0,0.000120726,0.000120726,0.001086537,0.000217307,0.001231408,0.000169017,0.000217307,0.000265598,0.000169017,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Geodermatophilaceae;g__Blastococcus;
Oryzihumus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001231408,0,0.000845084,0,0.000144872,0.000144872,0,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae;g__Oryzihumus;
Synechocystis_CCALA_700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000338034,0.000265598,0.001231408,0.000144872,0.000144872,0.000217307,0.000313888,7.24E-05,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;g__Synechocystis_CCALA_700;
DEV008,7.24E-05,7.24E-05,4.83E-05,0,0,0,0,0,0,0,0.001231408,4.83E-05,0.000651922,0.000120726,0.000603631,0.000676067,0,0.000434615,9.66E-05,4.83E-05,0.000338034,0.000313888,2.41E-05,0,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__DEV008;
Micromonospora,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0.000434615,0.000217307,0.000193162,0.000796794,0.000820939,0.001207263,0.000265598,0.000362179,0.000579486,0,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Micromonospora;
unidentified_Pedosphaeraceae,0,0,7.24E-05,0,0,0,0,0,0,0,9.66E-05,0.000169017,0,0,0,0,0.000313888,0.00096581,0,0,0.000820939,0.001183118,9.66E-05,0.000120726,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__unidentified_Pedosphaeraceae;
DSSD61,0,7.24E-05,0,2.41E-05,4.83E-05,0,4.83E-05,4.83E-05,0,0,0,0.000120726,0,0,0,4.83E-05,0.000820939,0.000579486,0.001158972,0.000531196,0.00096581,0.000313888,0.000362179,0.000796794,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__DSSD61;
Craurococcus-Caldovatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120726,4.83E-05,7.24E-05,0.000120726,0.000169017,0.000169017,4.83E-05,0.001158972,0.000169017,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Craurococcus-Caldovatus;
Clostridium_sensu_stricto_12,0,0,7.24E-05,0,0,0,0,0,0,0,0,0,2.41E-05,0,0.000217307,2.41E-05,0.000144872,0.000169017,0,0.000169017,0,4.83E-05,0,0.001158972,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_12;
Actinomycetospora,0,0,0,0,0,0,0,0,0,0,0,0,0.000144872,0,0,0,0,0.000627777,0.001014101,0.001158972,0.000193162,0.000193162,0.000144872,0,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Actinomycetospora;
BacC-u-018,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83E-05,0,0,0.000434615,0,0.000144872,0.001134827,0,2.41E-05,0,0.000772648,k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__BacC-u-018;
unidentified_BSV26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001110682,0,0.000362179,4.83E-05,0.000386324,2.41E-05,0.000193162,7.24E-05,9.66E-05,0.000144872,k__Bacteria;p__Bacteroidota;c__Kryptonia;o__Kryptoniales;f__BSV26;g__unidentified_BSV26;
Thioclava,0,0,0,0,0,0,0,0,0,0,0,0.000120726,0.000579486,7.24E-05,0.000120726,4.83E-05,0.000627777,0.000313888,0.001110682,0.000482905,0.000410469,0.000362179,0.000289743,0.000410469,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Thioclava;
Perlucidibaca,7.24E-05,0.000796794,4.83E-05,0.000169017,0,0.001110682,0,0,0,2.41E-05,0,0.000555341,0.000217307,0.000217307,0,4.83E-05,7.24E-05,0.000144872,0,0.000313888,0,4.83E-05,0,2.41E-05,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Perlucidibaca;
Cytophaga,0,0,0.000144872,0.001110682,0.00045876,0.000772648,0.000338034,0.000241453,0,0,0,7.24E-05,0,0,0,0,4.83E-05,2.41E-05,7.24E-05,0,0.000120726,7.24E-05,0.000193162,7.24E-05,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cytophagaceae;g__Cytophaga;
Candidatus_Ovatusbacter,0.000338034,0,0,9.66E-05,0,0.000120726,0.000120726,2.41E-05,7.24E-05,2.41E-05,9.66E-05,0.000289743,0.001086537,0,0,0,0,0.000193162,0.000482905,0.001110682,0.000169017,0.000217307,0.000193162,0.000676067,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__unidentified_Gammaproteobacteria;f__unidentified_Gammaproteobacteria;g__Candidatus_Ovatusbacter;
IS-44,0,0,0,0,7.24E-05,0,0,0,0,0,0,0,7.24E-05,0.000217307,0.000482905,7.24E-05,0.001086537,0.000796794,0.000144872,4.83E-05,0.000169017,0.000265598,0.000169017,0.000265598,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__IS-44;
Syntrophus,0,0,0,0,0,0,0,0,0,0,0,0,0.001086537,2.41E-05,0.000241453,0.000555341,0.000434615,7.24E-05,0.000193162,0,0,0,0,0,k__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Syntrophaceae;g__Syntrophus;
Defluviitaleaceae_UCG-011,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0.000265598,0.000941665,0.000338034,0.001086537,0.000289743,0,0,0,0.000313888,4.83E-05,k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitaleaceae_UCG-011;
JG30a-KF-32,0,0,0,0,0,0,0,0,0,0,0,0,0.000120726,0,0,0,0.000144872,9.66E-05,4.83E-05,0.000169017,7.24E-05,0.001086537,0,0.000845084,k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__JG30a-KF-32;
Methylomonas,0,0.000217307,0.001086537,4.83E-05,0,0,0,0,0,0,0,0,7.24E-05,4.83E-05,0,0.000120726,0.00045876,0,4.83E-05,0.000362179,0,0,0,0.000555341,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylomonas;
Clostridium_sensu_stricto_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001086537,4.83E-05,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_5;
Deferrisoma,0,0,0,0,0,0,0,0,0,0,0,0,0.00050705,0.000217307,0.00045876,0,0.001062391,0.000579486,0.000289743,0.000313888,0.000265598,0,0.000120726,0.000386324,k__Bacteria;p__Deferrisomatota;c__Defferrisomatia;o__Defferrisomatales;f__Defferrisomataceae;g__Deferrisoma;
Methanocella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000241453,0.000265598,0.001062391,0.000651922,0.000313888,0,2.41E-05,0.000169017,0,4.83E-05,k__Archaea;p__Halobacterota;c__Methanocellia;o__Methanocellales;f__Methanocellaceae;g__Methanocella;
unidentified_Xanthobacteraceae,0,0,0,0,0,2.41E-05,0,0,0,0,0,0,0.000796794,0,0,0,0.000555341,0.001038246,0.000410469,0.000555341,0.000482905,0.000217307,0.000289743,0.000410469,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__unidentified_Xanthobacteraceae;
Jan-59,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,2.41E-05,0.000193162,2.41E-05,0.000144872,0.001038246,0,0.000482905,0,0.00050705,4.83E-05,0.000410469,k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__1959-1;
unidentified_Kapabacteriales,0.000241453,7.24E-05,0,7.24E-05,0,0.000144872,0.000120726,0,0,0,0,0,0,0.000193162,0.001038246,7.24E-05,0.000193162,0.000362179,0.000217307,0.000289743,4.83E-05,0.000241453,0.000338034,0.000386324,k__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__unidentified_Kapabacteriales;g__unidentified_Kapabacteriales;
Arcicella,0.000169017,0.000144872,0,0,2.41E-05,0.000386324,0.000144872,0,9.66E-05,7.24E-05,0,7.24E-05,0.000193162,9.66E-05,0,0,0,0,0,0,0,0.001014101,0.000169017,0,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Arcicella;
IMCC26207,0.000748503,0.000434615,0.000362179,0.000169017,0,0,9.66E-05,0,0.000289743,0,0,0.000144872,0.001014101,0.000193162,0.000676067,0.000289743,0.000169017,0.00045876,0.000748503,0.000120726,0.000193162,9.66E-05,0.000144872,0.000651922,k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__IMCC26207;
Uliginosibacterium,0,0,0,0,0,0,0,4.83E-05,0,0,0,0,0,0.000362179,0.000772648,0.000289743,0.000700212,0.000265598,0.001014101,9.66E-05,0,0,2.41E-05,0.000144872,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Uliginosibacterium;
unidentified_Hungateiclostridiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,0.001014101,0.000193162,0.00045876,2.41E-05,0,0,0,0.000193162,k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hungateiclostridiaceae;g__unidentified_Hungateiclostridiaceae;
Candidatus_Koribacter,0,0,0,0,0,0,0,0,4.83E-05,0,0,0,4.83E-05,0,0.000941665,0,0.001014101,0.001014101,0.000313888,0.000579486,0.000144872,0.00045876,0,0.000482905,k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Candidatus_Koribacter;
EcFYyy-200,0,0,0,0,0,0,0,0,0,0,0,0,4.83E-05,0,0,2.41E-05,0.000338034,0.000579486,0.001014101,0.000579486,9.66E-05,0.000289743,0.000217307,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Leptolyngbyales;f__Leptolyngbyaceae;g__EcFYyy-200;
21-Feb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000241453,0,0.000217307,0,0,0.000120726,7.24E-05,0.001014101,0,0.000313888,k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__1921-2;
Peredibacter,0,4.83E-05,4.83E-05,0.000241453,0,0.000193162,0,2.41E-05,0,0,0,0,0.000989956,0,0,0.000627777,2.41E-05,0,2.41E-05,9.66E-05,0.000144872,0.000144872,4.83E-05,0.000627777,k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;
Sandarakinorhabdus,0,0,0,2.41E-05,9.66E-05,9.66E-05,7.24E-05,0.000193162,0,2.41E-05,0,0,0,0,0,0,0.00096581,0.00091752,0.000531196,0,0.000193162,9.66E-05,0.000289743,0.000193162,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sandarakinorhabdus;
Elstera,0,0,0,0,0.000217307,0,4.83E-05,0.000217307,0,0,0,0,0,0,0,0,0,2.41E-05,0.000289743,0,0.00096581,9.66E-05,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Elsterales;f__Elsteraceae;g__Elstera;
Rhodovarius,0,0,0,0,0.000386324,0.000241453,0.000241453,0.000289743,0.000193162,0.000410469,0.000724358,0.00096581,0,0,0,0,0.000362179,0.000386324,0.000410469,0,0.000217307,0.000241453,0.000144872,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Rhodovarius;
Dongia,0,0,0,0,0,0,0,0,0,0,0.000120726,2.41E-05,0.00096581,0.000120726,0.000434615,0.000410469,0.000144872,0.000338034,0.000386324,0.000217307,2.41E-05,9.66E-05,0.00045876,4.83E-05,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Dongiales;f__Dongiaceae;g__Dongia;
Neochlamydia,2.41E-05,0,0,0,0,7.24E-05,0,0,0,0,0,0,0.000193162,0,0.00096581,0,0.000120726,4.83E-05,0.000193162,0.00045876,7.24E-05,0.000265598,0.000120726,0.000410469,k__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Parachlamydiaceae;g__Neochlamydia;
NS10_marine_group,0,0,0,0.00096581,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0,0,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__NS10_marine_group;
Algoriphagus,0.000265598,0.000193162,0,0.000941665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Algoriphagus;
unidentified_Candidatus_Jorgensenbacteria,0,0,0,0,0,0,0,7.24E-05,0,0,0,2.41E-05,0,0,0.000193162,0,0,2.41E-05,0,0.000700212,2.41E-05,0.000169017,9.66E-05,0.000941665,k__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Jorgensenbacteria;f__unidentified_Candidatus_Jorgensenbacteria;g__unidentified_Candidatus_Jorgensenbacteria;
Bacteriovorax,9.66E-05,0,0,2.41E-05,0.000265598,0.000362179,0.000193162,0.000941665,0,0.000338034,0,0.000169017,0.000651922,4.83E-05,7.24E-05,0,0,4.83E-05,7.24E-05,0.000289743,0.000289743,7.24E-05,0,0,k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Bacteriovorax;
unidentified_T34,0,0,0,0,0,0,0,0,0,0,0,0.00091752,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__T34;g__unidentified_T34;
Geothermobacter,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,0.000241453,0.00091752,0.000289743,2.41E-05,0,0,0,0,0,k__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Desulfuromonadales;f__Geothermobacteraceae;g__Geothermobacter;
Sulfurospirillum,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83E-05,0,2.41E-05,0.00091752,2.41E-05,4.83E-05,0,0,0,0,0.000313888,k__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurospirillaceae;g__Sulfurospirillum;
Pseudarthrobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362179,0.00091752,0,0,0,0,0,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Pseudarthrobacter;
Desulfomonile,0,0,0,0,0,0,0,0,0,0,0,0,0.000579486,4.83E-05,0.000265598,0.000893375,4.83E-05,0.000193162,0.000144872,0.000724358,0,0.000169017,9.66E-05,9.66E-05,k__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__Desulfomonilales;f__Desulfomonilaceae;g__Desulfomonile;
Rubrivivax,0,0,0,0,0,0,0,0,0,0,0,0,0.000120726,0,0,0,0.00045876,0.000265598,0.000893375,0,0.000144872,0,0,0.000651922,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rubrivivax;
Acidicaldus,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0.000120726,0,0.00045876,0.000893375,7.24E-05,0.000217307,0.000265598,0,0.000193162,4.83E-05,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Acidicaldus;
JGI_0001001-H03,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,4.83E-05,0,0,0.000144872,7.24E-05,0.000217307,2.41E-05,0.000893375,0.000193162,0.000265598,0.000410469,7.24E-05,k__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae;g__JGI_0001001-H03;
Mesorhizobium,0,0,0,0,0,0,0,0,0,0,0,0,0.000193162,0.000120726,0,9.66E-05,0.00045876,0.000893375,0.000144872,0,0,4.83E-05,0,0.000700212,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;
unidentified_Bacteroidetes_BD2-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000241453,0.000434615,9.66E-05,0.000869229,0.000120726,0,0,0,0,0,0.000676067,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidetes_BD2-2;g__unidentified_Bacteroidetes_BD2-2;
unidentified_Candidatus_Kaiserbacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.000676067,2.41E-05,0,0,0,0,0,0.000845084,0.000338034,0,9.66E-05,0,k__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Kaiserbacteria;f__unidentified_Candidatus_Kaiserbacteria;g__unidentified_Candidatus_Kaiserbacteria;
Rhodovastum,0.000338034,0.000120726,0,0.000169017,0,4.83E-05,0,0,0,0,0,4.83E-05,0.000531196,0,2.41E-05,0,0,0,0,0.000845084,0,9.66E-05,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Rhodovastum;
Niveibacterium,7.24E-05,2.41E-05,0.000338034,2.41E-05,0,0,0,0,0,0,0,0,0,0.000627777,0.000724358,0.000845084,0.000120726,9.66E-05,0.000265598,0,2.41E-05,7.24E-05,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Niveibacterium;
unidentified_Vermiphilaceae,0,0,0,0,0,0,0,0,0,0,0,0,0.000845084,0,0,0,0,0,0,0,0,4.83E-05,0,0,k__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Vermiphilaceae;g__unidentified_Vermiphilaceae;
Ilumatobacter,0,0.000120726,0,0,0,0.000120726,0,0,0,0,0,0,0.000265598,0,0,0.000845084,0.000217307,0.000169017,0.000313888,7.24E-05,0,4.83E-05,4.83E-05,0.000265598,k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__Ilumatobacter;
Inhella,0.000169017,0.000386324,0,0.000627777,0,0.000144872,0,0,0,0,0,0,0.000434615,0.000845084,0.000772648,0.000820939,0.000144872,0.000120726,0.000144872,0,0,0,0,7.24E-05,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Inhella;
Desulfobacca,0,0,0,0,0,0,0,0,0,0,0,0,0.000169017,4.83E-05,0,0.000820939,0.000434615,0.000482905,9.66E-05,0.000289743,0.000193162,0.000265598,0,0.000241453,k__Bacteria;p__Desulfobacterota;c__Desulfobaccia;o__Desulfobaccales;f__Desulfobaccaceae;g__Desulfobacca;
21-Mar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217307,0.00050705,0,0.000820939,0,0.000772648,0,0.000651922,k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__1921-3;
HN-HF0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0.000820939,0.000144872,7.24E-05,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hungateiclostridiaceae;g__HN-HF0106;
unidentified_Sporomusaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000820939,0,0.000144872,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Sporomusaceae;g__unidentified_Sporomusaceae;
TC1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,2.41E-05,0.000362179,0.000144872,0.000241453,0.000820939,0,0,0,0,9.66E-05,k__Bacteria;p__Firmicutes;c__Desulfitobacteriia;o__Desulfitobacteriales;f__unidentified_Desulfitobacteriales;g__TC1;
Modestobacter,0,0,0,0,0,0,0,0,0,0,0,4.83E-05,0,0,0,0,0,9.66E-05,0.000169017,9.66E-05,0.000410469,0.000603631,0.000796794,0,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Geodermatophilaceae;g__Modestobacter;
Pedococcus-Phycicoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000796794,0.000169017,0,0,0.000217307,0,0.000120726,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae;g__Pedococcus-Phycicoccus;
Actinomadura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000313888,7.24E-05,0.000144872,0.000144872,0,0,0,4.83E-05,0,0.000796794,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinomadura;
